image_url,artwork_id,artist_id,title,artist,category,year,museum,material,genre,art_type,movement
http://commons.wikimedia.org/wiki/Special:FilePath/Piero%20Manzoni%20-%20Merda%20D%27artista%20%281961%29%20-%20panoramio.jpg?width=400,41a0a0a74fa0,1683eb33fd75,Artist's Shit,Piero Manzoni,Painting,1961,Tate Modern,can,Unknown,work of art,conceptual art
http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20El%20Triunfo%20de%20Baco%20o%20Los%20Borrachos%20%28Museo%20del%20Prado%2C%201628-29%29.jpg?width=400,11195384861d,c5ca99e07715,The Triumph of Bacchus,Diego Velázquez,Painting,1628,Museo del Prado,oil paint,mythological painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20La%20Fragua%20de%20Vulcano%20%28Museo%20del%20Prado%2C%201630%29.jpg?width=400,bd6f47d4e4f6,c5ca99e07715,Apollo in the Forge of Vulcan,Diego Velázquez,Painting,1630,Museo del Prado,oil paint,mythological painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Woman%20in%20the%20Waves%20MET%20DT887.jpg?width=400,eae8de4a47e6,4211369afbd3,The Woman in the Waves,Gustave Courbet,Painting,1868,Metropolitan Museum of Art,oil paint,nude,painting,academic art
http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Two%20Sisters%20%28On%20the%20Terrace%29%20-%201933.455%20-%20Art%20Institute%20of%20Chicago.jpg?width=400,beac6a796853,5e9bd79d710b,Two Sisters,Pierre-Auguste Renoir,Painting,1881,Art Institute of Chicago,oil paint,portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Swing-Renoir.jpeg?width=400,aa0e5e264a07,5e9bd79d710b,La Balançoire,Pierre-Auguste Renoir,Painting,1876,Musée d'Orsay,oil paint,genre art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Manet%2C%20Edouard%20-%20Young%20Flautist%2C%20or%20The%20Fifer%2C%201866%20%282%29.jpg?width=400,3b9b95864386,5442d89c3e3e,The Fif,Édouard Manet,Painting,1866,Musée d'Orsay,oil paint,figure painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/JEAN-FRAN%C3%87OIS%20MILLET%20-%20El%20%C3%81ngelus%20%28Museo%20de%20Orsay%2C%201857-1859.%20%C3%93leo%20sobre%20lienzo%2C%2055.5%20x%2066%20cm%29.jpg?width=400,c98c70914d42,5c43d12ab389,The Angelus,Jean-François Millet,Painting,1858,Musée d'Orsay,oil paint,Unknown,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/An%20Experiment%20on%20a%20Bird%20in%20an%20Air%20Pump%20by%20Joseph%20Wright%20of%20Derby%2C%201768.jpg?width=400,448c3964b32d,25dc03fe8f3a,An Experiment on a Bird in the Air Pump,Joseph Wright of Derby,Painting,1768,National Gallery,oil paint,genre art,painting,Romanticism
http://commons.wikimedia.org/wiki/Special:FilePath/Albrecht%20D%C3%BCrer%20-%20Adorazione%20dei%20Magi%20-%20Google%20Art%20Project.jpg?width=400,edcf720247c0,7cd388d03ab1,Adoration of the Magi,Albrecht Dürer,Painting,1504,Uffizi Gallery,oil paint,religious art,painting,German Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/La%20Danse%20I%2C%20par%20Henri%20Matisse.jpg?width=400,25e5a6cf12a7,a18b77325eea,Dance,Henri Matisse,Painting,1910,Hermitage Museum,oil paint,Unknown,painting series,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Entombment%20Michelangelo.jpg?width=400,d2f3d942bc98,0d46a3ff4160,The Entombment,Michelangelo,Painting,1500-1510,National Gallery,tempera,religious art,unfinished creative work,High Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Raffaello%20Madonna%20Connestabile.jpg?width=400,cdcf274b6d24,84fc7720d5e7,Madonna and Child (The Conestabile Madonna),Raphael,Painting,1504,Hermitage Museum,tempera,religious art,painting,High Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Raphael%20Madonna%20of%20the%20Pinks.jpg?width=400,ae939d11652a,84fc7720d5e7,Madonna of the Pinks,Raphael,Painting,1506,National Gallery,oil paint,religious art,painting,High Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Bronzino%20-%20Eleonora%20di%20Toledo%20col%20figlio%20Giovanni%20-%20Google%20Art%20Project.jpg?width=400,537bd58f71bd,edda3ff91dbb,Portrait of Eleanor of Toledo and her son Giovanni de' Medici,Bronzino,Painting,1544,Uffizi Gallery,oil paint,portrait,painting,Mannerism
http://commons.wikimedia.org/wiki/Special:FilePath/Baigneurs%20a%20Asnieres.jpg?width=400,2330db169f30,f9fa64570e73,Bathers at Asnières,Georges Seurat,Painting,1884,National Gallery,oil paint,genre art,painting,Post-impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%2C%20The%20Umbrellas%2C%20ca.%201881-86.jpg?width=400,1f8edadcfb82,5e9bd79d710b,The Umbrellas,Pierre-Auguste Renoir,Painting,1881,National Gallery,oil paint,genre art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Vermeer%20young%20women%20sleeping.jpg?width=400,e29bb2495c5a,bbdeaf783d50,A Girl Asleep,Johannes Vermeer,Painting,1657,Metropolitan Museum of Art,oil paint,genre art,painting,Dutch Golden Age painting
http://commons.wikimedia.org/wiki/Special:FilePath/Titian%20Bacchus%20and%20Ariadne.jpg?width=400,d6370a9dc8fe,3af3fc517091,Bacchus and Ariadne,Titian,Painting,1520,National Gallery,oil paint,mythological painting,painting,Venetian school
http://commons.wikimedia.org/wiki/Special:FilePath/Titian%20-%20Allegorie%20der%20Zeit.jpg?width=400,66147f884c0d,3af3fc517091,Allegory of Prudence,Titian,Painting,1550,National Gallery,oil paint,allegory,painting,Venetian school
http://commons.wikimedia.org/wiki/Special:FilePath/Titian%20-%20Diana%20and%20Actaeon%20-%20Google%20Art%20Project.jpg?width=400,c62da6aa7495,3af3fc517091,Diana and Actaeon,Titian,Painting,1557,National Gallery,oil paint,mythological painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Gainsborough%20-%20Mr.%20und%20Mrs.%20Andrews%20%28c.%201750%29.jpg?width=400,46b0a7074f0b,3cbda3c65924,Mr and Mrs Andrews,Thomas Gainsborough,Painting,1748,National Gallery,oil paint,portrait,painting,Romanticism
http://commons.wikimedia.org/wiki/Special:FilePath/El%20sue%C3%B1o%20de%20Jacob%2C%20by%20Jos%C3%A9%20de%20Ribera%2C%20from%20Prado%20in%20Google%20Earth.jpg?width=400,f26594e9c561,df48a05f207b,Jacob’s Dream,Jusepe de Ribera,Painting,1639,Museo del Prado,oil paint,religious art,painting,Baroque painting
http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Jos%C3%A9%20de%20Goya%20y%20Lucientes%20-%20The%20sleep%20of%20reason%20produces%20monsters%20%28No.%2043%29%2C%20from%20Los%20Caprichos%20-%20Google%20Art%20Project.jpg?width=400,5e361b12ffc3,632c129420ae,The Sleep of Reason Produces Monsters,Francisco Goya,Painting,1797-1799,Metropolitan Museum of Art,Unknown,satire,aquatint print,Romanticism
http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20van%20Gogh%20-%20Self-Portrait%20-%20Google%20Art%20Project.jpg?width=400,eee0202e31ec,4ba53b228e0f,Self-portrait,Vincent van Gogh,Painting,1889-1887,Musée d'Orsay,oil paint,self-portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Sandro%20Botticelli%20La%20calumnia%20de%20Apeles.jpg?width=400,5b84154adbf3,e7d01fa8d73a,Calumny of Apelles,Sandro Botticelli,Painting,1497,Uffizi Gallery,tempera,mythological painting,painting,Early Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Pallade%20col%20Centauro%2C%20Sandro%20Botticelli%20%281482%29.jpg?width=400,cde6866665e7,e7d01fa8d73a,Pallas and the Centaur,Sandro Botticelli,Painting,1482,Uffizi Gallery,oil paint,mythological painting,painting,Early Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Ingres%2C%20Napoleon%20on%20his%20Imperial%20throne.jpg?width=400,64284d5eb397,29e5bb2ef4b8,Napoleon I on his Imperial Throne,Jean-Auguste-Dominique Ingres,Painting,1806,Louvre Museum,oil paint,portrait,painting,Neoclassicism
http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%2C%20Allegory%20of%20the%20Catholic%20Faith%2C%20The%20Metropolitan%20Museum%20of%20Art.jpg?width=400,a7056233be75,bbdeaf783d50,Allegory of the Catholic Faith,Johannes Vermeer,Painting,1670,Metropolitan Museum of Art,oil paint,allegory,painting,Dutch Golden Age painting
http://commons.wikimedia.org/wiki/Special:FilePath/Frans%20Hals%20002.jpg?width=400,9ff5975dee6b,324b96208177,"A Militiaman Holding a Berkemeyer, Known as the ‘Merry Drinker’",Frans Hals,Painting,1629,Rijksmuseum,oil paint,genre art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Hugo%20van%20der%20Goes%20-%20Portinari%20Triptych.jpg?width=400,9c72f4824bee,2f01b9657148,Portinari Triptych,Hugo van der Goes,Painting,1475,Uffizi Gallery,oil paint,religious art,triptych,Early Netherlandish painting
http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20de%20Ribera%20026.jpg?width=400,29f37e66ee85,df48a05f207b,Women Gladiators,Jusepe de Ribera,Painting,1636,Museo del Prado,oil paint,Unknown,painting,Baroque painting
http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Goodridge%20Beauty%20Revealed%20The%20Metropolitan%20Museum%20of%20Art.jpg?width=400,1e60c8d1c4e1,b9832ef56c1b,Beauty Revealed,Sarah Goodridge,Painting,1828,Metropolitan Museum of Art,ivory,nude,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%2C%20The%20Vision%20of%20Saint%20John%20%281608-1614%29.jpg?width=400,cfcac6e90aec,adc912503525,Opening of the Fifth Seal,El Greco,Painting,1610,Metropolitan Museum of Art,oil paint,religious art,painting,Mannerism
http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20The%20Magpie%20-%20Google%20Art%20Project.jpg?width=400,190158aff8d7,5c37529dab98,The Magpie,Claude Monet,Painting,1868,Musée d'Orsay,oil paint,landscape painting,painting,Impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/El%20Aquelarre.jpg?width=400,a63ebc89b8f3,632c129420ae,Witches' Sabbath,Francisco Goya,Painting,1820,Museo del Prado,oil paint,genre art,painting,Romanticism
http://commons.wikimedia.org/wiki/Special:FilePath/Goya%20Dog.jpg?width=400,104fced6c462,632c129420ae,The Dog,Francisco Goya,Painting,1819-1820,Museo del Prado,oil paint,landscape painting,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Selbstportr%C3%A4t%2C%20by%20Albrecht%20D%C3%BCrer%2C%20from%20Prado%20in%20Google%20Earth.jpg?width=400,ce8c53583ba4,7cd388d03ab1,Self-Portrait,Albrecht Dürer,Painting,1498,Louvre Museum,oil paint,self-portrait,painting,German Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Raphael%20%28attr.%29%2C%20Portrait%20of%20Elisabetta%20Gonzaga%2C%201506%2C%20Uffizi.jpg?width=400,e87a0301a376,84fc7720d5e7,Portrait of Elisabetta Gonzaga,Raphael,Painting,1504,Uffizi Gallery,oil paint,portrait,painting,High Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Three%20Graces%2C%20by%20Peter%20Paul%20Rubens%2C%20from%20Prado%20in%20Google%20Earth.jpg?width=400,e17c88bf47f2,88e7d24b91bd,The Three Graces,Peter Paul Rubens,Painting,1630-1639,Museo del Prado,oil paint,nude,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Samson%20and%20Delilah%20by%20Rubens.jpg?width=400,357e3a7b14c4,88e7d24b91bd,Samson and Delilah,Peter Paul Rubens,Painting,1609,National Gallery,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Entrega%20de%20las%20llaves%20a%20San%20Pedro%20%28Perugino%29.jpg?width=400,192e8276ab09,2abe442226dc,Delivery of the Keys,Pietro Perugino,Painting,1480,Sistine Chapel,fresco,religious art,fresco,Italian Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Seurat%20-%20The%20Circus%20-%20Google%20Art%20Project.jpg?width=400,f023a1666066,f9fa64570e73,The Circus,Georges Seurat,Painting,1891,Musée d'Orsay,oil paint,genre art,painting,Neo-impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vermeer%20-%20%27De%20liefdesbrief%27%20-%20Google%20Art%20Project.jpg?width=400,3d5fa58fd262,bbdeaf783d50,The Love Letter,Johannes Vermeer,Painting,1668,Rijksmuseum,oil paint,genre art,painting,Dutch Golden Age painting
http://commons.wikimedia.org/wiki/Special:FilePath/Europe%20a%20Prophecy%20copy%20K%20plate%2001.jpg?width=400,1434106554b9,2c74b5a3ca75,The Ancient of Days,William Blake,Painting,1794,British Museum,paper,mythological painting,painting,Romanticism
http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Degas%20-%20The%20Bellelli%20Family%20-%20Google%20Art%20Project.jpg?width=400,c8c5923850e9,731ca64e8d77,The Bellelli Family,Edgar Degas,Painting,1858-1900,Musée d'Orsay,oil paint,family portrait,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Danseuse2%20degas%20Musee%20Orsay.jpg?width=400,6e956f19dbd0,731ca64e8d77,Little Dancer of Fourteen Years,Edgar Degas,Painting,1881,Musée d'Orsay,bronze,figure,figurine,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Caillebotte%20-%20The%20Floor%20Planers%20-%20Google%20Art%20Project.jpg?width=400,5ac43b3ea063,5484beb68468,Les raboteurs de parquet,Gustave Caillebotte,Painting,1875,Musée d'Orsay,oil paint,genre art,painting,Realism
http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20022.jpg?width=400,007d94dca034,5c37529dab98,Woman in the Garden,Claude Monet,Painting,1867-1876,Hermitage Museum,oil paint,landscape painting,painting,Impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20Le%20dejeurner%20sur%20l%27herbe%20%28left%20panel%29.jpg?width=400,cf6c0dbf5b71,5c37529dab98,Le Déjeuner sur l'herbe,Claude Monet,Painting,1865-1866,Musée d'Orsay,oil paint,portrait,painting,Impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/El%20caballero%20de%20la%20mano%20en%20el%20pecho%2C%20by%20El%20Greco%2C%20from%20Prado%20in%20Google%20Earth.jpg?width=400,b9a614598c6d,adc912503525,The Nobleman with his Hand on his Chest,El Greco,Painting,1580,Museo del Prado,oil paint,portrait,painting,Mannerism
http://commons.wikimedia.org/wiki/Special:FilePath/Cristo%20crucificado.jpg?width=400,a3717ad76f26,c5ca99e07715,Christ Crucified,Diego Velázquez,Painting,1632,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Juan%20Pareja%2C%20by%20Diego%20Vel%C3%A1zquez.jpg?width=400,352015525a68,c5ca99e07715,Portrait of Juan de Pareja,Diego Velázquez,Painting,1650,Metropolitan Museum of Art,oil paint,portrait,painting,Baroque
http://commons.wikimedia.org/wiki/Special:FilePath/Vincent%20Willem%20van%20Gogh%20138.jpg?width=400,af3745c0ecc8,4ba53b228e0f,Van Gogh's Chair,Vincent van Gogh,Painting,1888,National Gallery,oil paint,still life,painting,Post-impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/CrocefissioneRaffaello.jpg?width=400,10d52591fd40,84fc7720d5e7,Mond Crucifixion,Raphael,Painting,1502,National Gallery,oil paint,religious art,painting,High Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Piero%20della%20Francesca%20-%20Battesimo%20di%20Cristo%20%28National%20Gallery%2C%20London%29.jpg?width=400,79aecc01aa18,97efec6af9e0,The Baptism of Christ,Piero della Francesca,Painting,1448,National Gallery,wood,religious art,painting,Early Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Eventos%20de%20la%20vida%20de%20Mois%C3%A9s%20%28Sandro%20Botticelli%29.jpg?width=400,dc08ccfaef73,e7d01fa8d73a,The Trials of Moses,Sandro Botticelli,Painting,1481,Sistine Chapel,fresco,religious art,fresco,Early Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20Holofernes%20Giorgione.jpg?width=400,05811454ed8d,5810a2f90efc,Judith,Giorgione,Painting,1504,Hermitage Museum,oil paint,religious art,painting,High Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Ingres%20-%20Mme%20Moitessier.jpg?width=400,12a4046b8c55,29e5bb2ef4b8,Madame Moitessier,Jean-Auguste-Dominique Ingres,Painting,1856,National Gallery,oil paint,portrait,painting,Neoclassicism
http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20Berthe%20Morisot%20With%20a%20Bouquet%20of%20Violets%20-%20Google%20Art%20Project.jpg?width=400,fc247d1d9e31,5442d89c3e3e,Berthe Morisot with a Bouquet of Violets,Édouard Manet,Painting,1872,Musée d'Orsay,oil paint,portrait,painting,Impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/Vermeer-Portrait%20of%20a%20Young%20Woman.jpg?width=400,93c34f5276eb,bbdeaf783d50,Portrait of a Young Woman,Johannes Vermeer,Painting,1665,Metropolitan Museum of Art,oil paint,portrait,painting,Dutch Golden Age painting
http://commons.wikimedia.org/wiki/Special:FilePath/Cutting%20the%20Stone%20%28Bosch%29.jpg?width=400,0c440651eed7,cadc412b5b2a,Cutting the Stone,Hieronymus Bosch,Painting,1503-1552,Museo del Prado,oil paint,allegory,painting,Early Netherlandish painting
http://commons.wikimedia.org/wiki/Special:FilePath/Hieronymus%20Bosch%20-%20Triptych%20of%20the%20Adoration%20of%20the%20Magi%20-%20WGA2606.jpg?width=400,2c5b29eeefb2,cadc412b5b2a,The Epiphany,Hieronymus Bosch,Painting,1494,Museo del Prado,oil paint,religious art,triptych,Early Netherlandish painting
http://commons.wikimedia.org/wiki/Special:FilePath/Surprised-Rousseau.jpg?width=400,6723730d837b,6ed8b94c8c91,Tiger in a Tropical Storm,Henri Rousseau,Painting,1891,National Gallery,oil paint,animal art,painting,naïve art
http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Cassatt%20-%20The%20Child%27s%20Bath%20-%20Google%20Art%20Project.jpg?width=400,a0226cfa3140,f3e32c69b019,The Child's Bath,Mary Cassatt,Painting,1893,Art Institute of Chicago,oil paint,genre art,painting,Impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/PAUL%20DELAROCHE%20-%20Ejecuci%C3%B3n%20de%20Lady%20Jane%20Grey%20%28National%20Gallery%20de%20Londres%2C%201834%29.jpg?width=400,541bfc3caa63,4f3b207eb478,The Execution of Lady Jane Grey,Paul Delaroche,Painting,1833,National Gallery,oil paint,Romanticism,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20La%20Grenouill%C3%A9re.jpg?width=400,6e4012b1997e,5c37529dab98,La Grenouillère,Claude Monet,Painting,1869,Metropolitan Museum of Art,oil paint,genre art,painting,Impressionism
http://commons.wikimedia.org/wiki/Special:FilePath/Leonardo%20da%20Vinci%20-%20Virgin%20and%20Child%20with%20Ss%20Anne%20and%20John%20the%20Baptist.jpg?width=400,33ae2c3ddac6,4f9b6c6861b4,The Virgin and Child with Saint Anne and Saint John the Baptist,Leonardo da Vinci,Painting,1500,National Gallery,paper,religious art,drawing,Italian Renaissance
http://commons.wikimedia.org/wiki/Special:FilePath/Vel%C3%A1zquez%20-%20Adoraci%C3%B3n%20de%20los%20Reyes%20%28Museo%20del%20Prado%2C%201619%29.jpg?width=400,a91ca4d71f4a,c5ca99e07715,Adoration of the Magi,Diego Velázquez,Painting,1619,Museo del Prado,oil paint,religious art,painting,Unknown
http://commons.wikimedia.org/wiki/Special:FilePath/El%20coloso.jpg?width=400,b2ecb0c23a5d,632c129420ae,The Colossus,Francisco Goya,Painting,1818,Museo del Prado,oil paint,mythological painting,painting,Romanticism
http://commons.wikimedia.org/wiki/Special:FilePath/Judith%20at%20the%20Banquet%20of%20Holofernes%20%28previously%20known%20as%20Artemisia%29%2C%20by%20Rembrandt%2C%20from%20Prado%20in%20Google%20Earth.jpg?width=400,037a1620035d,2302b94ee10c,Judith at the Banquet of Holofernes,Rembrandt,Painting,1634,Museo del Prado,oil paint,history painting,painting,Dutch Golden Age painting
http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo-Buonarroti-Crouching%20Boy-3-Hermitage.jpg?width=400,c01128c7ce46,0d46a3ff4160,Crouching Boy,Michelangelo,Painting,1530,Hermitage Museum,marble,nude,statue,Italian Renaissance
